ts,master_metadata_track_name,ms_played,stress_level,crying_incident,is_period
2025-05-31 14:46:49+00:00,Serapmış,308686,5,0,0
2025-05-31 14:52:58+00:00,İnsanlık,240070,5,0,0
2025-05-31 14:53:02+00:00,İnsanlık,1699,5,0,0
2025-05-31 14:59:21+00:00,Girdap,374847,5,0,0
2025-05-31 15:04:38+00:00,Perdeler,309475,5,0,0
2025-05-31 15:39:19+00:00,Saatim Çalmadan,261504,5,0,0
2025-06-06 14:44:07+00:00,Gözyaşlarımızın Tadı Aynı,331441,1,0,0
2025-06-06 14:50:06+00:00,Geçmişe Yolculuk,353268,1,0,0
2025-06-06 14:57:11+00:00,Gözlerimin Etrafındaki Çizgiler,386101,1,0,0
2025-06-06 15:02:52+00:00,Mayın Tarlası,323407,1,0,0
2025-06-06 15:07:05+00:00,Daha İyi Olmaz mıydı,252772,1,0,0
2025-06-06 15:12:58+00:00,Oyunun Sonu,331859,1,0,0
2025-06-06 15:16:39+00:00,Senin Adın Ne,220357,1,0,0
2025-06-06 15:22:17+00:00,Çocukken Sahip Olduğum Kırmızı Rugan Ayakkabılar,324800,1,0,0
2025-06-06 15:27:27+00:00,Perdeler,309475,1,0,0
2025-06-06 15:33:13+00:00,Sana Bilmediğin Bir şey Söyleyemem,315373,1,0,0
2025-06-06 16:08:36+00:00,Nereye Kadar,266070,1,0,0
2025-06-06 18:07:07+00:00,Gözyaşlarımızın Tadı Aynı,331441,1,0,0
2025-06-06 18:11:34+00:00,Her Şey İnsanlar İçin,257787,1,0,0
2025-06-06 18:11:44+00:00,Anatolia (feat. Sebnem Ferah),8812,1,0,0
2025-06-06 18:15:32+00:00,Senin Adın Ne,220357,1,0,0
2025-06-06 18:20:35+00:00,Bu Aşk Fazla Sana,268515,1,0,0
2025-06-06 18:26:13+00:00,Vazgeçtim Dünyadan,337246,1,0,0
2025-06-06 18:26:27+00:00,Yağmurlar,8354,1,0,0
2025-06-06 18:26:28+00:00,Benim Adım Orman,1054,1,0,0
2025-06-06 18:30:45+00:00,Durma,257509,1,0,0
2025-06-06 18:30:52+00:00,Bırak Kadının Olayım,6081,1,0,0
2025-06-06 18:30:54+00:00,Savaş Boyası,1298,1,0,0
2025-06-06 18:31:01+00:00,İyi Gün Dostlarım,2955,1,0,0
2025-06-06 18:31:07+00:00,Perdeler,1580,1,0,0
2025-06-06 18:36:53+00:00,Fırtına,347277,1,0,0
2025-06-06 18:43:13+00:00,Can Kırıkları,348717,1,0,0
2025-06-06 18:43:26+00:00,Kazılı Kuyum,11427,1,0,0
2025-06-06 18:47:12+00:00,Yalnızlığın Çaresini Bulmuşlar,226768,1,0,0
2025-06-06 21:39:44+00:00,Haram Geceler,191180,1,0,0
2025-06-11 08:56:04+00:00,Sakın Gelme,169932,1,0,0
2025-06-11 09:54:24+00:00,Cevapsız Sorular,272040,1,0,0
2025-06-11 09:57:57+00:00,We Could Be The Same - Istanbul,183136,1,0,0
2025-06-11 10:01:32+00:00,Yine Yeni Yeniden - Yeniden Sev,215465,1,0,0
2025-06-11 10:06:32+00:00,Işıkları Söndürseler Bile,268935,1,0,0
2025-06-11 10:10:22+00:00,Yad Eller,229165,1,0,0
2025-06-11 12:44:57+00:00,Dünyanın Sonuna Doğmuşum,260493,1,0,0
2025-06-11 12:48:36+00:00,Fazla Aşkı Olan Var Mı?,218813,1,0,0
2025-06-11 12:52:52+00:00,Batan Dünyanın Malları,206709,1,0,0
2025-06-11 12:57:48+00:00,Dursun Zaman (feat. Göksel),295866,1,0,0
2025-06-11 13:02:39+00:00,Bir Kadın Çizeceksin,239613,1,0,0
2025-06-12 08:52:06+00:00,Olduramadım,218221,1,0,0
2025-06-12 10:43:52+00:00,Kaçın Kurası,225693,1,0,0
2025-06-12 10:47:38+00:00,Buzdan Şato,217260,1,0,0
2025-06-12 10:47:40+00:00,Pembe Mezarlık,500,1,0,0
2025-06-12 10:51:36+00:00,Yalan Dünya,237122,1,0,0
2025-06-12 10:58:16+00:00,Nimet,134940,1,0,0
2025-06-23 07:06:20+00:00,Okyanus,275760,1,0,1
2025-06-23 07:54:00+00:00,Delgeç,251920,1,0,1
2025-06-23 08:25:00+00:00,Gamesofluck,336138,1,0,1
2025-06-23 08:28:16+00:00,lovely (with Khalid),195970,1,0,1
2025-06-23 08:31:18+00:00,Fairytale,182600,1,0,1
2025-06-23 08:34:36+00:00,Six Feet Under,189613,1,0,1
2025-06-23 08:37:27+00:00,drivers license,168806,1,0,1
2025-06-23 08:37:41+00:00,Someone You Loved,1460,1,0,1
2025-06-23 08:40:34+00:00,Therefore I Am,173539,1,0,1
2025-06-23 08:43:47+00:00,you should see me in a crown,180952,1,0,1
2025-06-23 08:47:02+00:00,bad guy,194087,1,0,1
2025-06-23 08:50:39+00:00,my future,210005,1,0,1
2025-06-23 08:54:45+00:00,everything i wanted,245425,1,0,1
2025-06-23 08:58:12+00:00,COPYCAT,194711,1,0,1
2025-06-23 09:01:45+00:00,Lost Cause,212496,1,0,1
2025-06-23 09:08:02+00:00,L’AMOUR DE MA VIE,333986,1,0,1
2025-06-23 09:13:07+00:00,CHIHIRO,303440,1,0,1
2025-06-23 09:16:14+00:00,LUNCH,179586,1,0,1
2025-06-23 09:16:22+00:00,Billie Bossa Nova,6151,1,0,1
2025-06-23 09:22:04+00:00,BLUE,343120,1,0,1
2025-06-23 09:38:05+00:00,WILDFLOWER,261466,1,0,1
2025-06-23 09:41:45+00:00,SKINNY,219733,1,0,1
2025-06-23 09:46:39+00:00,TV,281380,1,0,1
2025-06-23 09:51:31+00:00,i love you,291796,1,0,1
2025-06-23 09:55:21+00:00,"What Was I Made For? [From The Motion Picture ""Barbie""]",213960,1,0,1
2025-06-23 10:46:26+00:00,"What Was I Made For? [From The Motion Picture ""Barbie""]",8431,1,0,1
2025-06-23 10:51:20+00:00,THE GREATEST,293840,1,0,1
2025-07-03 06:48:08+00:00,Porteghale Man,207880,1,0,0
2025-07-03 06:48:11+00:00,Lullaby for Bunnies,2358,1,0,0
2025-07-03 06:52:30+00:00,Afsaneh,259200,1,0,0
2025-07-03 06:56:55+00:00,Setareye Soheil,264106,1,0,0
2025-07-03 07:02:03+00:00,Dishab,277093,1,0,0
2025-07-03 07:06:16+00:00,Italian Wine,252117,1,0,0
2025-07-03 07:09:44+00:00,Emrooz O Farda,207157,1,0,0
2025-07-03 07:14:33+00:00,Golhaye Abi,288440,1,0,0
2025-07-03 07:18:37+00:00,Abrisham,244396,1,0,0
2025-07-03 07:33:03+00:00,Mandalina Bahçesi,865044,1,0,0
2025-07-03 07:49:12+00:00,Faulkner's Sleep (D-Moll),24555,1,0,0
2025-07-03 07:52:42+00:00,Aşkistan,209737,1,0,0
2025-07-03 07:57:15+00:00,Arada Sırada - Dance Remix,272640,1,0,0
2025-07-03 08:00:28+00:00,Gıybet,192240,1,0,0
2025-07-03 18:04:29+00:00,Aşka Yürek Gerek,342238,1,0,0
2025-07-03 18:43:39+00:00,Sen İstanbul'sun,251193,1,0,0
2025-08-06 15:45:15+00:00,Güzel Bir Gün,5178,1,0,0
2025-08-06 15:48:14+00:00,Sadece,175996,1,0,0
2025-08-06 15:52:34+00:00,Bir Pazar Kahvaltısı,257405,1,0,0
2025-08-06 15:57:15+00:00,Aşk Yok Olmaktır,280560,1,0,0
2025-08-06 17:59:35+00:00,Hayalet Sevgilim,13420,1,0,0
2025-08-09 16:57:53+00:00,Mayın Tarlası,448377,1,0,0
2025-08-09 16:58:25+00:00,Hep Oturup Bekledim,1580,1,0,0
2025-08-09 16:58:26+00:00,Sıkıntı Var,0,1,0,0
2025-08-09 16:58:27+00:00,Allı Turnam,224,1,0,0
2025-08-09 16:58:29+00:00,Kırmızı Oda,1205,1,0,0
2025-08-09 16:58:35+00:00,Kırmızı Oda,362,1,0,0
2025-08-09 16:58:35+00:00,Allı Turnam,5877,1,0,0
2025-08-09 17:04:47+00:00,Koyu,371448,1,0,0
2025-08-09 17:04:54+00:00,Ceviz Renk Sandıklar,6678,1,0,0
2025-08-09 17:04:55+00:00,Deprem,661,1,0,0
2025-08-09 17:04:56+00:00,Nektarin (Canlı),597,1,0,0
2025-08-09 17:04:56+00:00,Kendi Evimde Deplasmandayım,522,1,0,0
2025-08-09 17:04:57+00:00,Geçmişe Yolculuk,874,1,0,0
2025-08-09 17:04:58+00:00,Kor Bir Ay,682,1,0,0
2025-08-09 17:05:00+00:00,Başkası Mı Var,1354,1,0,0
2025-08-09 17:05:01+00:00,Beni Severmiş O,1450,1,0,0
2025-08-09 17:05:02+00:00,Elektrot,671,1,0,0
2025-08-09 17:05:08+00:00,Mahalle,789,1,0,0
2025-08-09 17:05:09+00:00,Nasıl Olsa,597,1,0,0
2025-08-09 17:05:10+00:00,Sentetik Sezar,640,1,0,0
2025-08-09 17:05:11+00:00,Zamanla Ya Da Zorla,725,1,0,0
2025-08-09 17:05:12+00:00,Olan Biten,672,1,0,0
2025-08-09 17:10:05+00:00,Başka Bir Yol Var,239022,1,0,0
2025-08-09 17:10:08+00:00,Viva La Vadi,1729,1,0,0
2025-08-09 17:10:09+00:00,"Gözlerini Kapat Ve Kar Yağdığını Hayal Et, Gerisi Gerçek",1109,1,0,0
2025-08-09 17:13:29+00:00,Önemsiz,200202,1,0,0
2025-08-09 17:17:13+00:00,Kopuk Uçurtma,897,1,0,0
2025-08-09 17:22:16+00:00,Eski,302138,1,0,0
2025-08-09 17:22:24+00:00,Adam,7691,1,0,0
2025-08-09 17:22:26+00:00,Bilirim,1728,1,0,0
2025-08-09 17:22:27+00:00,Cezayir Menekşesi,704,1,0,0
2025-08-09 17:25:54+00:00,Şey... Belki !,206602,1,0,0
2025-08-09 17:30:18+00:00,Ya Hep Ya Hiç,263035,1,0,0
2025-08-09 17:31:02+00:00,Ellerini Ruhumdan Çek,13291,1,0,0
2025-08-09 17:31:03+00:00,Küçük Saydam İnsanlar,426,1,0,0
2025-08-09 17:31:03+00:00,Alelade,607,1,0,0
2025-08-09 17:31:04+00:00,Gol,437,1,0,0
2025-08-09 17:35:22+00:00,Durma,257509,1,0,0
2025-08-09 17:35:30+00:00,Kaş,437,1,0,0
2025-08-09 17:35:30+00:00,Papatyalar,7425,1,0,0
2025-08-09 17:35:31+00:00,Anlıyorum,138,1,0,0
2025-08-09 17:35:32+00:00,Çar Bomba,405,1,0,0
2025-08-09 17:35:33+00:00,Delgeç,1002,1,0,0
2025-08-09 17:35:34+00:00,Muhtacım Sana,917,1,0,0
2025-08-09 17:35:37+00:00,Muhtacım Sana,416,1,0,0
2025-08-09 17:35:37+00:00,Delgeç,2453,1,0,0
2025-08-09 17:35:38+00:00,Yas 18,917,1,0,0
2025-08-09 17:35:39+00:00,Devam,778,1,0,0
2025-08-09 17:35:40+00:00,Sen Gibi,874,1,0,0
2025-08-09 17:35:43+00:00,Sana Bilmediğin Bir şey Söyleyemem,768,1,0,0
2025-08-09 17:35:44+00:00,Sen Diyorum,938,1,0,0
2025-08-09 17:38:26+00:00,Hayalet Sevgilim - Akustik,161624,1,0,0
2025-08-09 17:38:29+00:00,Dilek Taşı,2742,1,0,0
2025-08-09 17:38:30+00:00,Denek Hayatım,896,1,0,0
2025-08-09 17:38:31+00:00,Nefessiz Kaldım,736,1,0,0
2025-08-09 17:38:32+00:00,Bunun Adı Aşk,533,1,0,0
2025-08-09 17:38:33+00:00,Olmaz,576,1,0,0
2025-08-09 17:38:34+00:00,Levla Vazgeçti - Depresyon,544,1,0,0
2025-08-09 17:42:25+00:00,Olmaz,230992,1,0,0
2025-08-09 17:46:30+00:00,Levla Vazgeçti - Depresyon,244305,1,0,0
2025-08-09 17:47:08+00:00,Uzaydan Geldiğine Göre Yorgun Olmalısın,17537,1,0,0
2025-08-09 17:47:10+00:00,Perdeler,1151,1,0,0
2025-08-09 17:47:11+00:00,Geçmişin Yükü,565,1,0,0
2025-08-09 17:47:12+00:00,Kumdan Kaleler,416,1,0,0
2025-08-09 17:47:13+00:00,Laleler Beyaz,533,1,0,0
2025-08-09 17:51:07+00:00,Bize Susmak Yakışır - Öfke,233284,1,0,0
2025-08-09 17:51:17+00:00,Oyunlar,9964,1,0,0
2025-08-09 17:51:18+00:00,Modern Zamanlar,778,1,0,0
2025-08-09 17:51:19+00:00,Aşkın Gözü,95,1,0,0
2025-08-09 17:51:20+00:00,Yanımda Olsa,586,1,0,0
2025-08-09 17:51:21+00:00,Aşk Bitti,245,1,0,0
2025-08-09 17:51:22+00:00,Aşk,810,1,0,0
2025-08-09 17:51:23+00:00,Buzdan Şato,1087,1,0,0
2025-08-09 17:51:24+00:00,Filler Ve Çimen,672,1,0,0
2025-08-09 17:51:26+00:00,Bu Defa,554,1,0,0
2025-08-09 17:51:26+00:00,Askina Elveda,1706,1,0,0
2025-08-09 17:51:28+00:00,Bi Öyle Bi Böyle,618,1,0,0
2025-08-09 17:51:28+00:00,Ay,437,1,0,0
2025-08-09 17:51:29+00:00,İ.K.O.,565,1,0,0
2025-08-09 17:51:30+00:00,Senin Hakkında,522,1,0,0
2025-08-09 17:51:31+00:00,Kıyamet,437,1,0,0
2025-08-09 17:51:32+00:00,Her Şey İnsanlar İçin,682,1,0,0
2025-08-09 17:51:32+00:00,Yağmur Güncesi,351,1,0,0
2025-08-09 17:51:33+00:00,Çiçekler Yasta,341,1,0,0
2025-08-09 17:51:34+00:00,Ütopya,405,1,0,0
2025-08-09 17:51:35+00:00,Yokluğun Fena,1066,1,0,0
2025-08-09 17:51:36+00:00,Oyunun Sonu,629,1,0,0
2025-08-09 17:51:37+00:00,Yarım Saat Sonra,618,1,0,0
2025-08-09 17:51:38+00:00,İkarus Başarsa,512,1,0,0
2025-08-09 17:51:38+00:00,Kendimce Biriyim,831,1,0,0
2025-08-09 17:51:39+00:00,Yanıma Yataydı,351,1,0,0
2025-08-09 17:56:19+00:00,Dünya,279475,1,0,0
2025-08-09 17:56:53+00:00,Yıldızlar,26838,1,0,0
2025-08-09 17:56:54+00:00,Ellerimde Çiçekler - Gündoğarken Patika Vol 1 pt. 1,693,1,0,0
2025-08-09 17:56:56+00:00,Ellerin Uzansa,1365,1,0,0
2025-08-09 18:00:58+00:00,Müzik Kutusu,241823,1,0,0
2025-08-09 18:01:33+00:00,Sözde Namus,33932,1,0,0
2025-08-09 18:01:34+00:00,Tavuk Korkusu,1344,1,0,0
2025-08-20 19:35:53+00:00,Solas,0,1,0,0
2025-09-02 07:54:49+00:00,Farzet,249226,1,0,0
2025-09-02 07:59:37+00:00,Olsun,287927,1,0,0
2025-09-02 08:04:11+00:00,İyileşiyorum,257760,1,0,0
2025-09-02 08:07:27+00:00,Yanarım,195800,1,0,0
2025-09-02 08:11:39+00:00,Mecbursun,233613,1,0,0
2025-09-02 08:15:10+00:00,Aşk,211200,1,0,0
2025-09-02 08:15:43+00:00,Beni Hatırla,8407,1,0,0
2025-09-02 08:19:16+00:00,Yara,213812,1,0,0
2025-09-02 08:22:12+00:00,Sadece,175996,1,0,0
2025-09-02 08:25:51+00:00,Gitme,207915,1,0,0
2025-09-02 08:30:39+00:00,Mey,287118,1,0,0
2025-09-02 08:35:54+00:00,Aşk Nerden Nereye,297195,1,0,0
2025-09-02 08:40:35+00:00,Aşk Yok Olmaktır,280560,1,0,0
2025-09-02 08:45:18+00:00,Değmesin Ellerimiz,267702,1,0,0
2025-09-02 08:49:08+00:00,Sen Ona Aşıksın - Kabullenme,229496,1,0,0
2025-09-02 08:49:33+00:00,Bir Bela,4085,1,0,0
2025-09-02 08:49:35+00:00,Dilerim Ki,1992,1,0,0
2025-09-02 08:53:32+00:00,Yalan Dünya,237122,1,0,0
2025-09-02 08:57:50+00:00,Bir Pazar Kahvaltısı,257405,1,0,0
2025-09-02 08:58:11+00:00,Pus,885,1,0,0
2025-09-02 08:58:12+00:00,Ahu,1406,1,0,0
2025-09-02 09:02:34+00:00,Neyleyim İstanbulu,262896,1,0,0
2025-09-02 09:05:57+00:00,Altüst Olmuşum,202424,1,0,0
2025-09-02 09:49:43+00:00,Sakladığın Bir Şeyler Var,16298,1,0,0
2025-09-02 16:31:06+00:00,Farzet,254549,1,0,0
2025-09-02 17:04:22+00:00,Bekle Dedi Gitti - Çizik,277315,1,0,0
2025-09-02 17:09:19+00:00,Karbeyaz,265820,1,0,0
2025-09-02 17:13:21+00:00,Sen Orda Yoksun,241456,1,0,0
2025-09-02 17:17:52+00:00,Sensiz Ben,270480,1,0,0
2025-09-02 17:21:39+00:00,İkimizden Biri,227143,1,0,0
2025-09-02 17:26:15+00:00,Her Şeyi Yak,270280,1,0,0
2025-09-02 17:52:35+00:00,Yürek,251353,1,0,0
2025-09-02 17:52:47+00:00,Köprüaltı,7746,1,0,0
2025-09-02 17:58:48+00:00,Gözleri Kanlı,362489,1,0,0
2025-09-02 18:03:10+00:00,Seni Kendime Sakladım,242786,1,0,0
2025-09-02 18:06:59+00:00,Dibine Kadar,228506,1,0,0
2025-09-02 18:11:19+00:00,Aman Aman,245066,1,0,0
2025-09-02 18:15:00+00:00,Giderdi Hoşuma,220530,1,0,0
2025-09-02 18:15:20+00:00,Ve Ben,3947,1,0,0
2025-09-02 18:15:23+00:00,Yıldızlara Bak,2334,1,0,0
2025-09-02 18:15:25+00:00,Aşk Yok Olmaktır,2014,1,0,0
2025-09-02 18:15:38+00:00,Bikinisinde Astronomi - Bonus Trek,1540,1,0,0
2025-09-02 18:20:51+00:00,Bal,313733,1,0,0
2025-09-02 18:20:58+00:00,Kazılı Kuyum,5656,1,0,0
2025-09-02 18:21:00+00:00,O Ben Olamam,1450,1,0,0
2025-09-02 18:21:10+00:00,Son Arzum,2260,1,0,0
2025-09-02 18:21:13+00:00,Sor Bana Pişman mıyım,2597,1,0,0
2025-09-02 18:25:51+00:00,Kırmış Kalbini,279120,1,0,0
2025-09-02 18:29:39+00:00,Dünyanın En Güzel Kızı,217750,1,0,0
2025-09-02 18:29:46+00:00,Altüst Olmuşum,5380,1,0,0
2025-09-02 18:29:47+00:00,Aşk Nerden Nereye,1726,1,0,0
2025-09-02 18:34:52+00:00,Afili Yalnızlık,274106,1,0,0
2025-09-02 18:35:30+00:00,Uzaktan,6031,1,0,0
2025-09-02 18:39:33+00:00,Aşkın Yalanmış,243173,1,0,0
2025-09-02 18:43:34+00:00,Yalnız Kuş,241162,1,0,0
2025-09-02 18:49:22+00:00,Yalan,326173,1,0,0
2025-09-02 18:54:06+00:00,Hepsi Bir Nefes,283293,1,0,0
2025-09-02 18:58:18+00:00,Kandırma Kendini,239200,1,0,0
2025-09-02 19:14:54+00:00,Üryan Geldim,271540,1,0,0
2025-09-14 06:26:38+00:00,Siyah,77589,1,0,0
2025-09-14 06:27:04+00:00,Y.o.k.,7969,1,0,0
2025-09-14 06:31:02+00:00,Son Bir Rica,236888,1,0,0
2025-09-14 06:31:39+00:00,Aşk Yok Olmaktır,6860,1,0,0
2025-09-14 06:35:26+00:00,İkimizden Biri,227143,1,0,0
2025-09-14 06:35:33+00:00,Neyleyim,5633,1,0,0
2025-09-14 06:35:34+00:00,Çatı Katı,1557,1,0,0
2025-09-14 06:35:35+00:00,Sana Güvenmiyorum - Dedub Sessions,938,1,0,0
2025-09-14 06:35:36+00:00,Ahu,810,1,0,0
2025-09-14 06:35:37+00:00,Sevmemeliyiz,970,1,0,0
2025-09-14 06:40:17+00:00,Ara Beni Lütfen,279799,1,0,0
2025-09-14 06:45:22+00:00,Heyecan,284266,1,0,0
2025-09-14 06:50:02+00:00,Bir Pazar Kahvaltısı,261166,1,0,0
2025-09-14 06:54:13+00:00,Yokluğunda,250961,1,0,0
2025-09-14 06:57:48+00:00,Yara,213812,1,0,0
2025-09-14 07:01:38+00:00,Sen Ona Aşıksın - Kabullenme,229496,1,0,0
2025-09-14 07:01:43+00:00,Sana Çıkıyor Yollar - Kaderimin Oyunu Orijinal Dizi Müziği,4470,1,0,0
2025-09-14 09:31:56+00:00,bellyache,179172,1,0,0
2025-09-14 15:39:42+00:00,Derine,0,1,0,0
2025-09-14 15:43:33+00:00,bad guy,194087,1,0,0
2025-09-14 16:21:54+00:00,bury a friend,572,1,0,0
2025-09-14 20:19:38+00:00,Halbuki,1950,1,0,0
2025-09-14 20:21:09+00:00,bury a friend,192601,1,0,0
2025-09-14 20:21:23+00:00,Derine,2474,1,0,0
2025-09-14 20:24:14+00:00,Therefore I Am,173539,1,0,0
2025-09-14 20:27:15+00:00,you should see me in a crown,180952,1,0,0
2025-09-14 21:14:14+00:00,everything i wanted,2448,1,0,0
2025-10-02 15:19:55+00:00,Merhaba,108,2,0,1
2025-11-29 09:19:51+00:00,Seni Dert Etmeler,188500,5,0,0
2025-11-29 09:20:08+00:00,Ne Zamandır Sendeyim,1159,5,0,0
2025-11-29 09:23:41+00:00,Geçme Artık Sokağımdan,213214,5,0,0
2025-11-29 09:23:52+00:00,Uzunlar - V1,9444,5,0,0
2025-11-29 09:27:58+00:00,Kelebekler,247130,5,0,0
2025-11-29 09:31:29+00:00,Altüst Olmuşum,202425,5,0,0
2025-11-29 09:34:38+00:00,Benimle Kayboldun,189521,5,0,0
2025-11-29 09:48:25+00:00,Uyut Beni,299491,5,0,0
2025-11-29 10:33:02+00:00,Ağla,0,5,0,0
2025-11-29 11:01:26+00:00,Şanlı Millet,279600,5,0,0
2025-11-29 11:17:15+00:00,Bir Varmış Bir Yokmuş,207897,5,0,0
2025-11-29 11:21:56+00:00,İlkbaharda Kıyamet,268913,5,0,0
2025-11-29 11:25:59+00:00,Sen Diyorum,237373,5,0,0
2025-11-29 11:29:55+00:00,İkimizden Biri,227143,5,0,0
2025-11-29 11:36:13+00:00,Aşk Tadında,0,5,0,0
2025-11-29 11:36:13+00:00,Hata,0,5,0,0
2025-11-29 11:36:13+00:00,Afili Yalnızlık,0,5,0,0
2025-11-29 11:36:14+00:00,Oyunbozan,0,5,0,0
2025-11-29 11:36:14+00:00,Kendime Yalan Söyledim,0,5,0,0
2025-11-29 11:36:15+00:00,Ölünmüyor Mutsuzluktan,0,5,0,0
2025-11-29 11:36:15+00:00,Rüyalarda Buruşmuşum,0,5,0,0
2025-11-29 11:36:16+00:00,Saçlar,0,5,0,0
2025-11-29 11:36:16+00:00,Falan Filan,0,5,0,0
2025-11-29 11:36:17+00:00,Sokak Lambası,0,5,0,0
2025-11-29 11:36:18+00:00,Böyle Ayrılık Olmaz,0,5,0,0
2025-11-29 11:36:18+00:00,Bırakma Kendini,0,5,0,0
2025-11-29 11:36:23+00:00,Bu Sabahların Bir Anlamı Olmalı,0,5,0,0
2025-11-29 11:36:43+00:00,Son Arzum,2821,5,0,0
2025-11-29 11:36:45+00:00,Başkası Mı Var,1092,5,0,0
2025-11-29 11:37:05+00:00,Yalnız Başıma,1540,5,0,0
2025-11-29 11:40:55+00:00,Olmaz,230992,5,0,0
2025-11-29 11:47:39+00:00,Salaksın,308120,5,0,0
2025-11-29 11:50:50+00:00,Jest Oldu,192000,5,0,0
2025-11-29 13:18:00+00:00,Sen Ağlama,221600,5,0,0
2025-11-29 13:22:39+00:00,Meyhaneler Sen...,278640,5,0,0
2025-11-29 15:04:35+00:00,Nasıl Öğrendin Unutmayı,282460,5,0,0
2025-11-29 15:08:33+00:00,Hiç Bitmez Bu Masal,224258,5,0,0
2025-11-29 15:25:01+00:00,Beni Aşka İnandır,249187,5,0,0
2025-11-29 16:56:31+00:00,Mockingbird,250760,5,0,0
2025-11-29 16:58:20+00:00,Superman,9088,5,0,0
2025-11-29 17:11:25+00:00,Superman,341478,5,0,0
2025-11-29 17:15:34+00:00,Sweater Weather,240400,5,0,0
2025-11-29 17:15:43+00:00,Revenge,6944,5,0,0
2025-11-29 17:15:51+00:00,Skyfall,1020,5,0,0
2025-11-29 17:15:54+00:00,Thank You,1948,5,0,0
2025-11-29 17:15:55+00:00,Gangsta's Paradise,1071,5,0,0
2025-11-29 17:15:57+00:00,"Young, Wild & Free (feat. Bruno Mars)",1435,5,0,0
2025-11-29 17:15:59+00:00,In the End,900,5,0,0
2025-11-29 17:16:01+00:00,X Gon' Give It To Ya - Int'l Bonus track,1506,5,0,0
2025-11-29 17:21:27+00:00,Lose Yourself,326467,5,0,0
2025-11-29 17:26:30+00:00,Without Me,290320,5,0,0
2025-11-29 17:26:46+00:00,We Own It (Fast & Furious),11620,5,0,0
2025-11-29 17:33:30+00:00,Stan,404107,5,0,0
2025-11-29 17:38:22+00:00,The Real Slim Shady,284200,5,0,0
2025-11-29 17:38:43+00:00,Riders On The Storm - Fredwreck Remix,7040,5,0,0
2025-11-29 17:38:48+00:00,See You Again (feat. Charlie Puth),2000,5,0,0
2025-11-29 17:38:56+00:00,Heartless,3340,5,0,0
2025-11-29 17:38:59+00:00,Yeah! (feat. Lil Jon & Ludacris),2247,5,0,0
2025-11-29 17:51:11+00:00,Thunderstruck,1500,5,0,0
2025-11-29 18:02:13+00:00,Cinayet,2740,5,0,0
2025-11-29 18:05:14+00:00,Dağları Deldim,181487,5,0,0
2025-11-29 18:05:36+00:00,Bana Bi'sey Olmaz,4500,5,0,0
2025-11-29 18:09:23+00:00,A) Şık,226766,5,0,0
2025-11-29 18:09:39+00:00,Kalpsiz,6794,5,0,0
2025-11-29 18:09:43+00:00,Değmez,1960,5,0,0
2025-11-29 18:09:55+00:00,Değmez,1300,5,0,0
2025-11-29 18:13:49+00:00,Aşka Dair,234243,5,0,0
2025-11-29 18:21:12+00:00,Hep Yek,202664,5,0,0
2025-11-29 18:21:15+00:00,Kimse Bilmez,1859,5,0,0
2025-11-29 18:24:49+00:00,Deli Gibi,214552,5,0,0
2025-11-29 18:25:06+00:00,Daa,3101,5,0,0
2025-11-29 18:25:11+00:00,Belki,4214,5,0,0
2025-11-29 18:25:12+00:00,Kara Sevda,1415,5,0,0
2025-11-29 18:25:42+00:00,Umrumda Değil,1283,5,0,0
2025-11-29 18:29:08+00:00,Dünyam,206800,5,0,0
2025-11-29 18:33:07+00:00,Aşkın Gözü,237865,5,0,0
2025-11-29 18:38:43+00:00,Asker - Remix,321413,5,0,0
2025-11-29 18:42:54+00:00,Arıza,250265,5,0,0
2025-11-29 18:47:30+00:00,Asker,264080,5,0,0
2025-11-29 18:59:39+00:00,Zaman Yok,11500,5,0,0
2025-11-30 08:56:04+00:00,Far From Any Road,166493,5,0,0
2025-11-30 09:25:10+00:00,Weightless Again,218733,5,0,0
2025-11-30 09:25:20+00:00,The Bottomless Hole,2727,5,0,0
2025-11-30 09:29:17+00:00,In a Manner of Speaking,238000,5,0,0
2025-11-30 09:29:27+00:00,Dance With Me,8516,5,0,0
2025-11-30 09:29:48+00:00,Making Plans for Nigel,4800,5,0,0
2025-11-30 09:29:51+00:00,Other People,2470,5,0,0
2025-11-30 09:34:19+00:00,Lost on You,268465,5,0,0
2025-11-30 09:34:30+00:00,Day by Day,9698,5,0,0
2025-11-30 09:38:51+00:00,WILDFLOWER,261467,5,0,0
2025-11-30 09:42:30+00:00,Tightrope,218644,5,0,0
2025-11-30 09:46:53+00:00,everything i wanted,245426,5,0,0
2025-11-30 09:50:51+00:00,When We're High,237501,5,0,0
2025-11-30 09:55:59+00:00,Yalan,286348,5,0,0
2025-11-30 09:59:42+00:00,Sen Ağlama,221600,5,0,0
2025-11-30 10:00:09+00:00,Bekle Dedi Gitti - Çizik,1520,5,0,0
2025-11-30 10:04:50+00:00,TV,281381,5,0,0
2025-11-30 10:08:09+00:00,when the party's over,196077,5,0,0
2025-11-30 15:18:28+00:00,Weightless Again,213324,5,0,0
2025-11-30 15:18:31+00:00,TV,2431,5,0,0
2025-11-30 15:18:33+00:00,when the party's over,1259,5,0,0
2025-11-30 15:18:35+00:00,listen before i go,2054,5,0,0
2025-11-30 15:21:44+00:00,Six Feet Under,189613,5,0,0
2025-11-30 15:21:56+00:00,Heather,1417,5,0,0
